Local time,Price,Volume,
09.01.2017 08:32:00.000,2274.89925,27.03,2274.744
09.01.2017 08:33:00.000,2274.94675,23.32,2274.89925
09.01.2017 08:34:00.000,2274.984,29.15,2274.94675
09.01.2017 08:35:00.000,2275.0795,17.49,2274.984
09.01.2017 08:36:00.000,2275.115,22.79,2275.0795
09.01.2017 08:37:00.000,2275.122,28.09,2275.115
09.01.2017 08:38:00.000,2275.0795,16.96,2275.122
09.01.2017 08:39:00.000,2275.22425,16.96,2275.0795
09.01.2017 08:40:00.000,2275.349,17.49,2275.22425
09.01.2017 08:41:00.000,2275.3545,17.49,2275.349
09.01.2017 08:42:00.000,2275.38175,24.91,2275.3545
09.01.2017 08:43:00.000,2275.38925,25.97,2275.38175
09.01.2017 08:44:00.000,2275.25225,21.73,2275.38925
09.01.2017 08:45:00.000,2274.93225,32.86,2275.25225
09.01.2017 08:46:00.000,2274.78725,28.62,2274.93225
09.01.2017 08:47:00.000,2274.9795,19.08,2274.78725
09.01.2017 08:48:00.000,2274.85425,28.62,2274.9795
09.01.2017 08:49:00.000,2274.48675,49.29,2274.85425
09.01.2017 08:50:00.000,2274.439,33.92,2274.48675
09.01.2017 08:51:00.000,2274.00925,40.28,2274.439
09.01.2017 08:52:00.000,2273.4915,43.99,2274.00925
09.01.2017 08:53:00.000,2273.294,37.63,2273.4915
09.01.2017 08:54:00.000,2273.26675,37.63,2273.294
09.01.2017 08:55:00.000,2273.47425,27.03,2273.26675
09.01.2017 08:56:00.000,2273.49175,33.92,2273.47425
09.01.2017 08:57:00.000,2273.52975,31.8,2273.49175
09.01.2017 08:58:00.000,2273.73725,32.86,2273.52975
09.01.2017 08:59:00.000,2273.78725,29.15,2273.73725
09.01.2017 09:00:00.000,2273.792,33.39,2273.78725
09.01.2017 09:01:00.000,2273.734,36.04,2273.792
09.01.2017 09:02:00.000,2273.54725,35.51,2273.734
09.01.2017 09:03:00.000,2273.75425,56.18,2273.54725
09.01.2017 09:04:00.000,2273.8015,47.7,2273.75425
09.01.2017 09:05:00.000,2273.7295,42.93,2273.8015
09.01.2017 09:06:00.000,2273.60575,34.45,2273.7295
09.01.2017 09:07:00.000,2273.30675,37.1,2273.60575
09.01.2017 09:08:00.000,2273.37425,36.04,2273.30675
09.01.2017 09:09:00.000,2273.207,31.27,2273.37425
09.01.2017 09:10:00.000,2273.22475,37.63,2273.207
09.01.2017 09:11:00.000,2273.17175,40.81,2273.22475
09.01.2017 09:12:00.000,2273.099,20.14,2273.17175
09.01.2017 09:13:00.000,2273.16925,33.39,2273.099
09.01.2017 09:14:00.000,2273.1545,25.97,2273.16925
09.01.2017 09:15:00.000,2273.027,29.15,2273.1545
09.01.2017 09:16:00.000,2272.939,45.58,2273.027
09.01.2017 09:17:00.000,2273.1165,29.15,2272.939
09.01.2017 09:18:00.000,2273.127,39.75,2273.1165
09.01.2017 09:19:00.000,2273.17175,29.15,2273.127
09.01.2017 09:20:00.000,2273.24425,40.81,2273.17175
09.01.2017 09:21:00.000,2273.49425,32.33,2273.24425
09.01.2017 09:22:00.000,2273.6145,25.44,2273.49425
09.01.2017 09:23:00.000,2273.6195,29.15,2273.6145
09.01.2017 09:24:00.000,2273.73,23.85,2273.6195
09.01.2017 09:25:00.000,2273.725,39.22,2273.73
09.01.2017 09:26:00.000,2273.67975,31.8,2273.725
09.01.2017 09:27:00.000,2273.5545,34.45,2273.67975
09.01.2017 09:28:00.000,2273.54675,45.05,2273.5545
09.01.2017 09:29:00.000,2273.7265,40.81,2273.54675
09.01.2017 09:30:00.000,2273.12925,69.96,2273.7265
09.01.2017 09:31:00.000,2272.92675,111.3,2273.12925
09.01.2017 09:32:00.000,2273.12925,91.91,2272.92675
09.01.2017 09:33:00.000,2272.359,114.87,2273.12925
09.01.2017 09:34:00.000,2272.03725,91.69,2272.359
09.01.2017 09:35:00.000,2271.86425,97.96,2272.03725
09.01.2017 09:36:00.000,2270.9415,82.15,2271.86425
09.01.2017 09:37:00.000,2271.18675,76.85,2270.9415
09.01.2017 09:38:00.000,2271.78725,77.91,2271.18675
09.01.2017 09:39:00.000,2272.42225,60.95,2271.78725
09.01.2017 09:40:00.000,2272.599,82.68,2272.42225
09.01.2017 09:41:00.000,2271.80675,83.43,2272.599
09.01.2017 09:42:00.000,2270.6395,95.53,2271.80675
09.01.2017 09:43:00.000,2270.117,96.68,2270.6395
09.01.2017 09:44:00.000,2269.90175,72.08,2270.117
09.01.2017 09:45:00.000,2269.3495,95.79,2269.90175
09.01.2017 09:46:00.000,2269.2565,76.32,2269.3495
09.01.2017 09:47:00.000,2269.3645,73.67,2269.2565
09.01.2017 09:48:00.000,2270.2295,91.16,2269.3645
09.01.2017 09:49:00.000,2270.7945,78.44,2270.2295
09.01.2017 09:50:00.000,2270.837,60.69,2270.7945
09.01.2017 09:51:00.000,2271.17225,64.77,2270.837
09.01.2017 09:52:00.000,2271.552,72.93,2271.17225
09.01.2017 09:53:00.000,2271.8195,67.83,2271.552
09.01.2017 09:54:00.000,2271.8025,78.03,2271.8195
09.01.2017 09:55:00.000,2271.67175,60.18,2271.8025
09.01.2017 09:56:00.000,2271.50175,47.94,2271.67175
09.01.2017 09:57:00.000,2271.49425,69.36,2271.50175
09.01.2017 09:58:00.000,2271.442,52.53,2271.49425
09.01.2017 09:59:00.000,2271.305,54.06,2271.442
09.01.2017 10:00:00.000,2271.644,60.69,2271.305
09.01.2017 10:01:00.000,2271.6715,57.63,2271.644
09.01.2017 10:02:00.000,2271.0865,52.53,2271.6715
09.01.2017 10:03:00.000,2270.44175,84.57,2271.0865
09.01.2017 10:04:00.000,2270.2995,55.08,2270.44175
09.01.2017 10:05:00.000,2270.04425,50.49,2270.2995
09.01.2017 10:06:00.000,2269.6595,67.83,2270.04425
09.01.2017 10:07:00.000,2269.92725,57.63,2269.6595
09.01.2017 10:08:00.000,2270.3845,46.92,2269.92725
09.01.2017 10:09:00.000,2270.247,60.18,2270.3845
09.01.2017 10:10:00.000,2269.91425,65.79,2270.247
09.01.2017 10:11:00.000,2269.69475,71.37,2269.91425
09.01.2017 10:12:00.000,2269.88425,59.16,2269.69475
09.01.2017 10:13:00.000,2270.03175,49.47,2269.88425
09.01.2017 10:14:00.000,2270.047,41.82,2270.03175
09.01.2017 10:15:00.000,2269.7895,54,2270.047
09.01.2017 10:16:00.000,2270.259,61.2,2269.7895
09.01.2017 10:17:00.000,2270.912,60.18,2270.259
09.01.2017 10:18:00.000,2270.882,55.08,2270.912
09.01.2017 10:19:00.000,2270.9195,64.26,2270.882
09.01.2017 10:20:00.000,2271.38925,69.36,2270.9195
09.01.2017 10:21:00.000,2271.78975,54.57,2271.38925
09.01.2017 10:22:00.000,2271.85475,59.67,2271.78975
09.01.2017 10:23:00.000,2271.9145,53.55,2271.85475
09.01.2017 10:24:00.000,2271.98225,49.47,2271.9145
09.01.2017 10:25:00.000,2271.859,60.18,2271.98225
09.01.2017 10:26:00.000,2271.419,55.83,2271.859
09.01.2017 10:27:00.000,2271.47475,66.81,2271.419
09.01.2017 10:28:00.000,2271.542,41.82,2271.47475
09.01.2017 10:29:00.000,2271.73675,53.28,2271.542
09.01.2017 10:30:00.000,2271.67475,69.87,2271.73675
09.01.2017 10:31:00.000,2271.65225,57.12,2271.67475
09.01.2017 10:32:00.000,2271.6695,48.18,2271.65225
09.01.2017 10:33:00.000,2271.982,38.76,2271.6695
09.01.2017 10:34:00.000,2272.03675,54.57,2271.982
09.01.2017 10:35:00.000,2271.48425,48.15,2272.03675
09.01.2017 10:36:00.000,2271.3695,51.24,2271.48425
09.01.2017 10:37:00.000,2271.43925,59.91,2271.3695
09.01.2017 10:38:00.000,2271.487,53.04,2271.43925
09.01.2017 10:39:00.000,2271.682,51.72,2271.487
09.01.2017 10:40:00.000,2271.85975,56.61,2271.682
09.01.2017 10:41:00.000,2272.004,60.18,2271.85975
09.01.2017 10:42:00.000,2271.84675,60.9,2272.004
09.01.2017 10:43:00.000,2272.37675,47.94,2271.84675
09.01.2017 10:44:00.000,2272.312,52.5,2272.37675
09.01.2017 10:45:00.000,2271.892,54.78,2272.312
09.01.2017 10:46:00.000,2271.55425,47.94,2271.892
09.01.2017 10:47:00.000,2271.522,39.27,2271.55425
09.01.2017 10:48:00.000,2271.93225,52.02,2271.522
09.01.2017 10:49:00.000,2272.3265,52.53,2271.93225
09.01.2017 10:50:00.000,2272.882,50.22,2272.3265
09.01.2017 10:51:00.000,2273.4395,63.24,2272.882
09.01.2017 10:52:00.000,2273.85975,53.79,2273.4395
09.01.2017 10:53:00.000,2273.9295,48.69,2273.85975
09.01.2017 10:54:00.000,2274.02675,56.85,2273.9295
09.01.2017 10:55:00.000,2274.047,48.96,2274.02675
09.01.2017 10:56:00.000,2274.102,62.97,2274.047
09.01.2017 10:57:00.000,2274.2245,37.23,2274.102
09.01.2017 10:58:00.000,2274.33925,20.91,2274.2245
09.01.2017 10:59:00.000,2274.512,32.64,2274.33925
09.01.2017 11:00:00.000,2273.7575,28.56,2274.512
09.01.2017 11:01:00.000,2273.4595,22.95,2273.7575
09.01.2017 11:02:00.000,2273.55425,17.85,2273.4595
09.01.2017 11:03:00.000,2273.564,19.38,2273.55425
09.01.2017 11:04:00.000,2273.41675,20.91,2273.564
09.01.2017 11:05:00.000,2273.33975,28.05,2273.41675
09.01.2017 11:06:00.000,2273.65475,23.46,2273.33975
09.01.2017 11:07:00.000,2273.9245,27.03,2273.65475
09.01.2017 11:08:00.000,2274.35675,23.97,2273.9245
09.01.2017 11:09:00.000,2274.3625,25.5,2274.35675
09.01.2017 11:10:00.000,2273.99975,13.77,2274.3625
09.01.2017 11:11:00.000,2273.89925,24.99,2273.99975
09.01.2017 11:12:00.000,2273.4995,19.38,2273.89925
09.01.2017 11:13:00.000,2273.80175,39.78,2273.4995
09.01.2017 11:14:00.000,2274.027,22.95,2273.80175
09.01.2017 11:15:00.000,2273.9415,13.77,2274.027
09.01.2017 11:16:00.000,2273.81425,35.19,2273.9415
09.01.2017 11:17:00.000,2273.834,17.85,2273.81425
09.01.2017 11:18:00.000,2274.1095,21.93,2273.834
09.01.2017 11:19:00.000,2274.5545,22.44,2274.1095
09.01.2017 11:20:00.000,2275.1145,42.33,2274.5545
09.01.2017 11:21:00.000,2275.302,27.54,2275.1145
09.01.2017 11:22:00.000,2275.1695,16.32,2275.302
09.01.2017 11:23:00.000,2275.06175,13.77,2275.1695
09.01.2017 11:24:00.000,2274.62475,38.25,2275.06175
09.01.2017 11:25:00.000,2274.2295,30.6,2274.62475
09.01.2017 11:26:00.000,2274.044,22.44,2274.2295
09.01.2017 11:27:00.000,2274,14.28,2274.044
09.01.2017 11:28:00.000,2274.17,31.11,2274
09.01.2017 11:29:00.000,2274.51175,22.95,2274.17
09.01.2017 11:30:00.000,2274.28675,32.13,2274.51175
09.01.2017 11:31:00.000,2274.1495,24.99,2274.28675
09.01.2017 11:32:00.000,2273.98475,20.91,2274.1495
09.01.2017 11:33:00.000,2273.69425,25.5,2273.98475
09.01.2017 11:34:00.000,2273.68175,28.56,2273.69425
09.01.2017 11:35:00.000,2273.92925,44.37,2273.68175
09.01.2017 11:36:00.000,2273.88725,25.5,2273.92925
09.01.2017 11:37:00.000,2273.567,17.34,2273.88725
09.01.2017 11:38:00.000,2273.3095,15.3,2273.567
09.01.2017 11:39:00.000,2273.37975,6.12,2273.3095
09.01.2017 11:40:00.000,2273.56175,22.95,2273.37975
09.01.2017 11:41:00.000,2273.2495,19.38,2273.56175
09.01.2017 11:42:00.000,2272.71475,52.02,2273.2495
09.01.2017 11:43:00.000,2272.7195,29.58,2272.71475
09.01.2017 11:44:00.000,2272.27225,26.52,2272.7195
09.01.2017 11:45:00.000,2272.34925,26.52,2272.27225
09.01.2017 11:46:00.000,2272.427,29.58,2272.34925
09.01.2017 11:47:00.000,2272.47475,16.32,2272.427
09.01.2017 11:48:00.000,2272.7195,17.85,2272.47475
09.01.2017 11:49:00.000,2272.98675,15.3,2272.7195
09.01.2017 11:50:00.000,2272.9895,24.99,2272.98675
09.01.2017 11:51:00.000,2272.88175,13.26,2272.9895
09.01.2017 11:52:00.000,2272.81725,17.34,2272.88175
09.01.2017 11:53:00.000,2272.6745,22.44,2272.81725
09.01.2017 11:54:00.000,2272.74725,29.07,2272.6745
09.01.2017 11:55:00.000,2272.824,21.93,2272.74725
09.01.2017 11:56:00.000,2272.867,15.3,2272.824
09.01.2017 11:57:00.000,2272.7665,12.75,2272.867
09.01.2017 11:58:00.000,2272.55975,26.52,2272.7665
09.01.2017 11:59:00.000,2272.875,18.36,2272.55975
09.01.2017 12:00:00.000,2272.99475,24.48,2272.875
09.01.2017 12:01:00.000,2272.757,9.69,2272.99475
09.01.2017 12:02:00.000,2272.55225,13.26,2272.757
09.01.2017 12:03:00.000,2272.5595,15.81,2272.55225
09.01.2017 12:04:00.000,2272.84225,14.28,2272.5595
09.01.2017 12:05:00.000,2273.352,18.87,2272.84225
09.01.2017 12:06:00.000,2273.62675,17.85,2273.352
09.01.2017 12:07:00.000,2273.64675,7.65,2273.62675
09.01.2017 12:08:00.000,2273.73225,12.75,2273.64675
09.01.2017 12:09:00.000,2273.66175,12.24,2273.73225
09.01.2017 12:10:00.000,2273.842,17.34,2273.66175
09.01.2017 12:11:00.000,2273.9445,11.73,2273.842
09.01.2017 12:12:00.000,2273.80175,16.83,2273.9445
09.01.2017 12:13:00.000,2273.56475,14.79,2273.80175
09.01.2017 12:14:00.000,2273.25675,9.69,2273.56475
09.01.2017 12:15:00.000,2272.925,25.5,2273.25675
09.01.2017 12:16:00.000,2272.502,26.01,2272.925
09.01.2017 12:17:00.000,2272.28675,21.42,2272.502
09.01.2017 12:18:00.000,2272.04675,29.58,2272.28675
09.01.2017 12:19:00.000,2271.81925,19.89,2272.04675
09.01.2017 12:20:00.000,2272.08925,25.5,2271.81925
09.01.2017 12:21:00.000,2272.44225,23.46,2272.08925
09.01.2017 12:22:00.000,2272.43175,23.97,2272.44225
09.01.2017 12:23:00.000,2272.4145,13.26,2272.43175
09.01.2017 12:24:00.000,2272.53225,4.08,2272.4145
09.01.2017 12:25:00.000,2272.59475,12.75,2272.53225
09.01.2017 12:26:00.000,2272.82725,18.87,2272.59475
09.01.2017 12:27:00.000,2272.97975,15.3,2272.82725
09.01.2017 12:28:00.000,2273.12225,7.65,2272.97975
09.01.2017 12:29:00.000,2273.25475,15.3,2273.12225
09.01.2017 12:30:00.000,2273.24725,18.36,2273.25475
09.01.2017 12:31:00.000,2273.3065,10.2,2273.24725
09.01.2017 12:32:00.000,2273.537,14.28,2273.3065
09.01.2017 12:33:00.000,2273.49975,14.79,2273.537
09.01.2017 12:34:00.000,2273.17425,13.77,2273.49975
09.01.2017 12:35:00.000,2273.157,13.77,2273.17425
09.01.2017 12:36:00.000,2273.10725,21.42,2273.157
09.01.2017 12:37:00.000,2272.90475,5.61,2273.10725
09.01.2017 12:38:00.000,2272.93225,9.18,2272.90475
09.01.2017 12:39:00.000,2272.76475,4.59,2272.93225
09.01.2017 12:40:00.000,2272.932,14.28,2272.76475
09.01.2017 12:41:00.000,2273.277,1.53,2272.932
09.01.2017 12:42:00.000,2273.21475,6.12,2273.277
09.01.2017 12:43:00.000,2273.21475,3.06,2273.21475
09.01.2017 12:44:00.000,2273.527,4.59,2273.21475
09.01.2017 12:45:00.000,2273.40175,5.61,2273.527
09.01.2017 12:46:00.000,2273.527,4.59,2273.40175
09.01.2017 12:47:00.000,2273.339,0.51,2273.527
09.01.2017 12:48:00.000,2273.5095,1.53,2273.339
09.01.2017 12:49:00.000,2273.589,0.51,2273.5095
09.01.2017 12:50:00.000,2273.63475,14.79,2273.589
09.01.2017 12:51:00.000,2273.7145,21.42,2273.63475
09.01.2017 12:52:00.000,2274.02675,21.93,2273.7145
09.01.2017 12:53:00.000,2273.965,28.56,2274.02675
09.01.2017 12:54:00.000,2274.09,22.68,2273.965
09.01.2017 12:55:00.000,2274.5545,29.58,2274.09
09.01.2017 12:56:00.000,2274.402,33.63,2274.5545
09.01.2017 12:57:00.000,2274.1845,19.38,2274.402
09.01.2017 12:58:00.000,2274.08925,30.6,2274.1845
09.01.2017 12:59:00.000,2274.15175,30.6,2274.08925
09.01.2017 13:00:00.000,2274.447,21.93,2274.15175
09.01.2017 13:01:00.000,2274.447,22.44,2274.447
09.01.2017 13:02:00.000,2274.24725,26.52,2274.447
09.01.2017 13:03:00.000,2274.02725,21.93,2274.24725
09.01.2017 13:04:00.000,2273.77675,36.15,2274.02725
09.01.2017 13:05:00.000,2273.6515,24.48,2273.77675
09.01.2017 13:06:00.000,2273.589,19.89,2273.6515
09.01.2017 13:07:00.000,2273.46425,17.85,2273.589
09.01.2017 13:08:00.000,2273.5265,24.99,2273.46425
09.01.2017 13:09:00.000,2273.4645,19.89,2273.5265
09.01.2017 13:10:00.000,2273.1525,27.24,2273.4645
09.01.2017 13:11:00.000,2273.15225,32.13,2273.1525
09.01.2017 13:12:00.000,2273.4475,26.01,2273.15225
09.01.2017 13:13:00.000,2273.41725,28.56,2273.4475
09.01.2017 13:14:00.000,2273.27725,27.03,2273.41725
09.01.2017 13:15:00.000,2273.152,31.35,2273.27725
09.01.2017 13:16:00.000,2273.2145,36.21,2273.152
09.01.2017 13:17:00.000,2273.21475,33.15,2273.2145
09.01.2017 13:18:00.000,2273.34,22.95,2273.21475
09.01.2017 13:19:00.000,2273.46475,32.13,2273.34
09.01.2017 13:20:00.000,2273.3395,29.07,2273.46475
09.01.2017 13:21:00.000,2273.12175,20.91,2273.3395
09.01.2017 13:22:00.000,2273.2765,27.54,2273.12175
09.01.2017 13:23:00.000,2273.13425,30.09,2273.2765
09.01.2017 13:24:00.000,2272.947,27.03,2273.13425
09.01.2017 13:25:00.000,2272.652,31.62,2272.947
09.01.2017 13:26:00.000,2272.339,34.41,2272.652
09.01.2017 13:27:00.000,2271.94675,35.19,2272.339
09.01.2017 13:28:00.000,2271.77725,26.52,2271.94675
09.01.2017 13:29:00.000,2271.9645,38.25,2271.77725
09.01.2017 13:30:00.000,2271.902,24.99,2271.9645
09.01.2017 13:31:00.000,2271.8445,31.62,2271.902
09.01.2017 13:32:00.000,2271.78675,26.52,2271.8445
09.01.2017 13:33:00.000,2271.8495,24.99,2271.78675
09.01.2017 13:34:00.000,2271.91225,20.4,2271.8495
09.01.2017 13:35:00.000,2271.51725,34.68,2271.91225
09.01.2017 13:36:00.000,2271.435,23.46,2271.51725
09.01.2017 13:37:00.000,2271.7875,39.51,2271.435
09.01.2017 13:38:00.000,2271.787,29.04,2271.7875
09.01.2017 13:39:00.000,2271.787,21.93,2271.787
09.01.2017 13:40:00.000,2272.037,30.6,2271.787
09.01.2017 13:41:00.000,2271.912,27.03,2272.037
09.01.2017 13:42:00.000,2272.07925,25.5,2271.912
09.01.2017 13:43:00.000,2272.267,33.66,2272.07925
09.01.2017 13:44:00.000,2272.43475,28.05,2272.267
09.01.2017 13:45:00.000,2272.3915,23.97,2272.43475
09.01.2017 13:46:00.000,2272.4345,30.09,2272.3915
09.01.2017 13:47:00.000,2272.5995,53.82,2272.4345
09.01.2017 13:48:00.000,2272.662,20.4,2272.5995
09.01.2017 13:49:00.000,2272.662,29.07,2272.662
09.01.2017 13:50:00.000,2272.4745,16.32,2272.662
09.01.2017 13:51:00.000,2272.3445,20.4,2272.4745
09.01.2017 13:52:00.000,2272.2145,22.95,2272.3445
09.01.2017 13:53:00.000,2272.2145,26.01,2272.2145
09.01.2017 13:54:00.000,2272.2775,24.99,2272.2145
09.01.2017 13:55:00.000,2272.09,22.44,2272.2775
09.01.2017 13:56:00.000,2271.964,20.91,2272.09
09.01.2017 13:57:00.000,2271.839,15.81,2271.964
09.01.2017 13:58:00.000,2271.839,18.87,2271.839
09.01.2017 13:59:00.000,2272.0895,20.1,2271.839
09.01.2017 14:00:00.000,2272.447,25.5,2272.0895
09.01.2017 14:01:00.000,2272.27675,26.01,2272.447
09.01.2017 14:02:00.000,2272.2765,28.56,2272.27675
09.01.2017 14:03:00.000,2272.277,28.95,2272.2765
09.01.2017 14:04:00.000,2272.4645,28.56,2272.277
09.01.2017 14:05:00.000,2272.589,21.93,2272.4645
09.01.2017 14:06:00.000,2272.589,15.81,2272.589
09.01.2017 14:07:00.000,2272.464,24.99,2272.589
09.01.2017 14:08:00.000,2272.1515,27.54,2272.464
09.01.2017 14:09:00.000,2271.96475,26.52,2272.1515
09.01.2017 14:10:00.000,2271.0545,50.61,2271.96475
09.01.2017 14:11:00.000,2270.33975,51.72,2271.0545
09.01.2017 14:12:00.000,2270.19,35.7,2270.33975
09.01.2017 14:13:00.000,2270.53675,23.97,2270.19
09.01.2017 14:14:00.000,2270.622,39,2270.53675
09.01.2017 14:15:00.000,2270.912,51,2270.622
09.01.2017 14:16:00.000,2270.912,41.82,2270.912
09.01.2017 14:17:00.000,2270.724,23.46,2270.912
09.01.2017 14:18:00.000,2270.78725,24.99,2270.724
09.01.2017 14:19:00.000,2270.912,33.15,2270.78725
09.01.2017 14:20:00.000,2270.9545,27.54,2270.912
09.01.2017 14:21:00.000,2270.59925,28.05,2270.9545
09.01.2017 14:22:00.000,2270.53725,38.25,2270.59925
09.01.2017 14:23:00.000,2270.7245,36.72,2270.53725
09.01.2017 14:24:00.000,2270.73425,28.56,2270.7245
09.01.2017 14:25:00.000,2270.809,21.93,2270.73425
09.01.2017 14:26:00.000,2270.662,28.05,2270.809
09.01.2017 14:27:00.000,2270.4745,21.42,2270.662
09.01.2017 14:28:00.000,2270.642,27.54,2270.4745
09.01.2017 14:29:00.000,2271.02675,30.09,2270.642
09.01.2017 14:30:00.000,2270.91,32.37,2271.02675
09.01.2017 14:31:00.000,2270.662,36.72,2270.91
09.01.2017 14:32:00.000,2270.255,32.13,2270.662
09.01.2017 14:33:00.000,2270.25475,28.05,2270.255
09.01.2017 14:34:00.000,2270.1295,39.27,2270.25475
09.01.2017 14:35:00.000,2270.28725,42.27,2270.1295
09.01.2017 14:36:00.000,2270.78725,40.29,2270.28725
09.01.2017 14:37:00.000,2270.70475,30.09,2270.78725
09.01.2017 14:38:00.000,2270.41225,34.68,2270.70475
09.01.2017 14:39:00.000,2269.912,33.66,2270.41225
09.01.2017 14:40:00.000,2269.6625,31.83,2269.912
09.01.2017 14:41:00.000,2269.5995,40.23,2269.6625
09.01.2017 14:42:00.000,2269.59725,30.09,2269.5995
09.01.2017 14:43:00.000,2269.78675,32.13,2269.59725
09.01.2017 14:44:00.000,2269.66175,32.13,2269.78675
09.01.2017 14:45:00.000,2269.537,32.61,2269.66175
09.01.2017 14:46:00.000,2269.7245,20.64,2269.537
09.01.2017 14:47:00.000,2269.72425,38.25,2269.7245
09.01.2017 14:48:00.000,2269.599,21.93,2269.72425
09.01.2017 14:49:00.000,2269.89225,36.21,2269.599
09.01.2017 14:50:00.000,2270.03725,26.52,2269.89225
09.01.2017 14:51:00.000,2270.0365,27.72,2270.03725
09.01.2017 14:52:00.000,2270.34925,30.09,2270.0365
09.01.2017 14:53:00.000,2270.4745,24.99,2270.34925
09.01.2017 14:54:00.000,2270.16225,29.07,2270.4745
09.01.2017 14:55:00.000,2270.3495,39.78,2270.16225
09.01.2017 14:56:00.000,2270.26675,36.18,2270.3495
09.01.2017 14:57:00.000,2270.12225,22.95,2270.26675
09.01.2017 14:58:00.000,2270.162,22.95,2270.12225
09.01.2017 14:59:00.000,2270.412,30.09,2270.162
09.01.2017 15:00:00.000,2270.517,30.09,2270.412
09.01.2017 15:01:00.000,2270.84925,35.7,2270.517
09.01.2017 15:02:00.000,2270.9545,38.73,2270.84925
09.01.2017 15:03:00.000,2270.64225,29.58,2270.9545
09.01.2017 15:04:00.000,2270.62225,28.05,2270.64225
09.01.2017 15:05:00.000,2270.5375,30.84,2270.62225
09.01.2017 15:06:00.000,2270.6,29.82,2270.5375
09.01.2017 15:07:00.000,2270.829,33.15,2270.6
09.01.2017 15:08:00.000,2270.72425,37.47,2270.829
09.01.2017 15:09:00.000,2270.64175,23.97,2270.72425
09.01.2017 15:10:00.000,2270.6,18.87,2270.64175
09.01.2017 15:11:00.000,2270.7045,31.62,2270.6
09.01.2017 15:12:00.000,2270.902,36.66,2270.7045
09.01.2017 15:13:00.000,2270.8795,40.95,2270.902
09.01.2017 15:14:00.000,2270.787,23.19,2270.8795
09.01.2017 15:15:00.000,2270.5995,34.83,2270.787
09.01.2017 15:16:00.000,2270.2245,28.56,2270.5995
09.01.2017 15:17:00.000,2270.51675,40.8,2270.2245
09.01.2017 15:18:00.000,2270.849,19.89,2270.51675
09.01.2017 15:19:00.000,2270.7245,26.01,2270.849
09.01.2017 15:20:00.000,2270.7245,29.07,2270.7245
09.01.2017 15:21:00.000,2270.75475,19.89,2270.7245
09.01.2017 15:22:00.000,2270.767,17.85,2270.75475
09.01.2017 15:23:00.000,2270.809,23.97,2270.767
09.01.2017 15:24:00.000,2270.6615,29.07,2270.809
09.01.2017 15:25:00.000,2270.59925,29.07,2270.6615
09.01.2017 15:26:00.000,2270.78675,24.48,2270.59925
09.01.2017 15:27:00.000,2271.099,21.93,2270.78675
09.01.2017 15:28:00.000,2271.787,48.45,2271.099
09.01.2017 15:29:00.000,2272.34925,35.16,2271.787
09.01.2017 15:30:00.000,2272.31675,32.64,2272.34925
09.01.2017 15:31:00.000,2272.2845,36.9,2272.31675
09.01.2017 15:32:00.000,2272.4745,22.95,2272.2845
09.01.2017 15:33:00.000,2272.25475,33.39,2272.4745
09.01.2017 15:34:00.000,2271.91175,35.19,2272.25475
09.01.2017 15:35:00.000,2272.03675,30.6,2271.91175
09.01.2017 15:36:00.000,2271.974,20.91,2272.03675
09.01.2017 15:37:00.000,2271.974,28.56,2271.974
09.01.2017 15:38:00.000,2271.787,35.7,2271.974
09.01.2017 15:39:00.000,2271.91175,18.36,2271.787
09.01.2017 15:40:00.000,2272.03725,35.91,2271.91175
09.01.2017 15:41:00.000,2272.225,28.56,2272.03725
09.01.2017 15:42:00.000,2272.16175,25.5,2272.225
09.01.2017 15:43:00.000,2272.01675,22.68,2272.16175
09.01.2017 15:44:00.000,2271.974,26.52,2272.01675
09.01.2017 15:45:00.000,2271.53675,40.8,2271.974
09.01.2017 15:46:00.000,2271.1595,30.6,2271.53675
09.01.2017 15:47:00.000,2270.98475,37.23,2271.1595
09.01.2017 15:48:00.000,2270.974,20.91,2270.98475
09.01.2017 15:49:00.000,2271.0995,22.44,2270.974
09.01.2017 15:50:00.000,2271.537,19.38,2271.0995
09.01.2017 15:51:00.000,2271.5995,30.6,2271.537
09.01.2017 15:52:00.000,2271.0995,32.64,2271.5995
09.01.2017 15:53:00.000,2270.787,29.07,2271.0995
09.01.2017 15:54:00.000,2270.6615,31.32,2270.787
09.01.2017 15:55:00.000,2270.599,33.66,2270.6615
09.01.2017 15:56:00.000,2270.28725,29.58,2270.599
09.01.2017 15:57:00.000,2269.91225,23.46,2270.28725
09.01.2017 15:58:00.000,2270.0375,31.62,2269.91225
09.01.2017 15:59:00.000,2269.7245,38.76,2270.0375
10.01.2017 08:30:00.000,2269.2775,24.18,2269.7245
10.01.2017 08:31:00.000,2269.34,10.85,2269.2775
10.01.2017 08:32:00.000,2269.402,16.74,2269.34
10.01.2017 08:33:00.000,2269.464,15.19,2269.402
10.01.2017 08:34:00.000,2269.6065,12.4,2269.464
10.01.2017 08:35:00.000,2269.5715,4.65,2269.6065
10.01.2017 08:36:00.000,2269.55925,4.34,2269.5715
10.01.2017 08:37:00.000,2269.532,7.13,2269.55925
10.01.2017 08:38:00.000,2269.5545,8.68,2269.532
10.01.2017 08:39:00.000,2269.72675,20.77,2269.5545
10.01.2017 08:40:00.000,2270.00925,25.11,2269.72675
10.01.2017 08:41:00.000,2270.09925,29.14,2270.00925
